Date,Open,High,Low,Close,Adj Close,Volume,OneDayMA,OneWeekMA,RollingStd,UpperBand,LowerBand
2023-06-23,89.703003,89.726997,88.894997,89.723,89.723,0,89.855999,89.51399885714285,0.3398360903967275,90.19367103793631,88.83432667634939
2023-06-26,88.091599,89.502998,88.090599,89.224998,89.224998,0,89.47399899999999,89.56314185714284,0.24455957459510405,90.05226100633304,89.07402270795264
2023-06-27,89.369003,89.897003,89.337997,89.380997,89.380997,0,89.3029975,89.53371314285714,0.25344348548766177,90.04060011383247,89.02682617188181
2023-06-28,89.775002,89.852997,89.348,89.778999,89.778999,0,89.57999799999999,89.56514185714286,0.27018915632041773,90.1055201697837,89.02476354450202
2023-06-29,89.463997,89.656998,89.099998,89.480003,89.480003,0,89.629501,89.57599957142858,0.2640926150771425,90.10418480158286,89.0478143412743
2023-06-30,89.126999,89.586998,88.843002,89.102997,89.102997,0,89.2915,89.52571314285714,0.31881535984192055,90.16334386254098,88.8880824231733
2023-07-03,88.013,89.477997,88.012001,88.013,88.013,0,88.5579985,89.24342771428573,0.5952215488727919,90.43387081203132,88.05298461654014
2023-07-04,89.335999,89.380997,89.216003,89.351997,89.351997,0,88.68249850000001,89.19042728571428,0.5609317468921852,90.31229077949865,88.0685637919299
2023-07-05,89.143997,89.584,89.083,89.124001,89.124001,0,89.237999,89.17599914285715,0.561193173222989,90.29838548930313,88.05361279641117
2023-07-06,89.366997,89.954002,89.191002,89.359001,89.359001,0,89.241501,89.17285685714285,0.5599141461867951,90.29268514951644,88.05302856476925
2023-07-07,90.043999,90.517998,89.847,90.069,90.069,0,89.7140005,89.21428557142858,0.619767829267732,90.45382122996403,87.97474991289312
2023-07-10,89.149002,90.714996,89.149002,89.149002,89.149002,0,89.609001,89.16699971428571,0.6086429577378267,90.38428562976137,87.94971379881005
2023-07-11,90.731003,90.818001,90.421997,90.747002,90.747002,0,89.948002,89.40185757142856,0.849399874815309,91.10065732105919,87.70305782179794
2023-07-12,90.658997,91.175003,90.553001,90.675003,90.675003,0,90.7110025,89.78214371428571,0.7081115683576592,91.19836685100103,88.36592057757039
2023-07-13,91.296997,91.823997,91.249001,91.238998,91.238998,0,90.95700049999999,90.05171528571428,0.8599659245756848,91.77164713486565,88.33178343656292
2023-07-14,92.021004,92.301003,91.922997,92.004997,92.004997,0,91.62199749999999,90.46328614285713,1.0170357265838532,92.49735759602484,88.42921468968942
2023-07-17,92.084,92.264999,91.144699,92.084,92.084,0,92.0444985,90.85257171428573,1.0450386716951823,92.94264905767609,88.76249437089537
2023-07-18,92.124001,92.376999,91.982002,92.133003,92.133003,0,92.1085015,91.1474292857143,1.077772988314083,93.30297526234246,88.99188330908613
2023-07-19,92.070999,92.204002,91.620003,92.064003,92.064003,0,92.098503,91.563858,0.6585430035183262,92.88094400703665,90.24677199296335
2023-07-20,91.871002,92.053001,91.283997,91.855003,91.855003,0,91.959503,91.72214385714287,0.5544072094268165,92.8309582759965,90.61332943828924
2023-07-21,91.291,91.362,91.064003,91.315002,91.315002,0,91.5850025,91.81357228571427,0.3774808024851975,92.56853389068466,91.05861068074388
2023-07-24,90.222099,91.178001,90.222099,90.222099,90.222099,0,90.7685505,91.66830100000001,0.6964045665219434,93.0611101330439,90.27549186695613
2023-07-25,90.446999,90.601997,90.174004,90.431,90.431,0,90.3265495,91.44344428571428,0.8137876152192093,93.0710195161527,89.81586905527585
2023-07-26,90.377998,90.833,90.295998,90.370003,90.370003,0,90.40050149999999,91.19858757142856,0.8461464208556707,92.8908804131399,89.50629472971723
2023-07-27,90.718002,91.268997,90.078003,90.709999,90.709999,0,90.54000099999999,90.99530128571429,0.7496768186384021,92.49465492299109,89.4959476484375
2023-07-28,90.125999,90.761002,90.015999,90.128998,90.128998,0,90.4194985,90.718872,0.6384301023005835,91.99573220460117,89.44201179539884
2023-07-31,89.389999,90.783997,89.389999,89.389999,89.389999,0,89.7594985,90.36672857142857,0.5848978278449918,91.53652422711855,89.19693291573859
2023-08-01,90.357002,90.434998,90.084,90.355003,90.355003,0,89.872501,90.22958585714287,0.41269256903612184,91.05497099521511,89.40420071907062
2023-08-02,90.502998,90.708,90.334999,90.526001,90.526001,0,90.440502,90.27300042857142,0.4274932841625858,91.1279869968966,89.41801386024625
2023-08-03,90.452003,90.652,90.230003,90.392998,90.392998,0,90.45949949999999,90.26757157142858,0.42538850736173717,91.11834858615205,89.4167945567051
2023-08-04,90.579002,91.232002,90.496002,90.574997,90.574997,0,90.4839975,90.29685642857143,0.4404064921071392,91.1776694127857,89.41604344435716
2023-08-07,89.615997,91.021004,89.615997,89.615997,89.615997,0,90.095497,90.14057042857142,0.4628989901185464,91.06636840880851,89.21477244833433
2023-08-08,91.033997,91.073997,90.530998,90.966003,90.966003,0,90.291,90.26014257142856,0.5577895926118686,91.3757217566523,89.14456338620482
2023-08-09,90.667,91.028,90.667,90.667,90.667,0,90.8165015,90.44257128571428,0.41677269173785736,91.27611666918999,89.60902590223857
2023-08-10,90.875999,91.280998,90.780998,90.885002,90.885002,0,90.77600100000001,90.51828542857142,0.4453734709489803,91.40903237046938,89.62753848667346
2023-08-11,90.870003,91.019997,90.662003,90.875,90.875,0,90.880001,90.56814242857142,0.4654622942184986,91.49906701700841,89.63721784013443
2023-08-14,90.086098,90.954002,90.086098,90.086098,90.086098,0,90.480549,90.52429957142856,0.49802389022931565,91.52034735188718,89.52825179096993
2023-08-15,90.684998,91.142998,90.609001,90.646004,90.646004,0,90.366051,90.53444342857144,0.49994803483976535,91.53433949825097,89.5345473588919
2023-08-16,90.635002,92.514,90.556,90.642998,90.642998,0,90.644501,90.68115785714288,0.2936132981792316,91.26838445350134,90.09393126078442
2023-08-17,90.490997,90.571999,90.110001,90.490997,90.490997,0,90.5669975,90.61329985714288,0.2708148359544031,91.15492952905169,90.07167018523407
2023-08-18,90.306,90.349998,90.306,90.306,90.306,0,90.39849849999999,90.56172842857143,0.2923970654723002,91.14652255951603,89.97693429762683
2023-08-21,89.319,90.608002,89.319,90.305,90.305,0,90.3055,90.47887100000001,0.2665590844906912,91.0119891689814,89.94575283101862
2023-08-22,90.492996,90.698997,89.862999,90.480003,90.480003,0,90.39250150000001,90.42244285714287,0.20294359757738298,90.82833005229763,90.01655566198811
2023-08-23,90.042999,90.084,89.242996,90.031998,90.031998,0,90.2560005,90.41471428571428,0.21833377758776917,90.85138184088981,89.97804673053875
2023-08-24,89.602997,89.681,89.289001,89.597,89.597,0,89.814499,90.26485657142857,0.3521311805810997,90.96911893259076,89.56059421026637
2023-08-25,89.169998,89.405998,88.945,89.162003,89.162003,0,89.3795015,90.05328585714285,0.5006559197745138,91.05459769669189,89.05197401759382
2023-08-28,88.3125,89.339996,88.3125,89.026001,89.026001,0,89.09400199999999,89.84400071428571,0.5860971671460855,91.01619504857788,88.67180637999354
2023-08-29,89.447998,89.598,89.179001,89.436996,89.436996,0,89.23149849999999,89.71985728571428,0.5635287182075561,90.8469147221294,88.59279984929917
2023-08-30,89.602997,90.316002,89.574997,89.595001,89.595001,0,89.5159985,89.61842885714285,0.5010939217703669,90.62061670068358,88.6162410136021
2023-08-31,90.310997,90.329002,89.540001,90.32,90.32,0,89.9575005,89.59557128571429,0.4569473885579876,90.50946606283026,88.68167650859831
2023-09-01,89.552002,89.818001,89.117996,89.554001,89.554001,0,89.9370005,89.527286,0.41461330286108966,90.35651260572219,88.69805939427782
2023-09-04,88.750702,89.300003,88.750702,88.750702,88.750702,0,89.15235150000001,89.40638628571428,0.5045345423119547,90.41545537033818,88.39731720109037
2023-09-05,89.221001,89.313004,88.870003,89.222,89.222,0,88.986351,89.41495728571428,0.5001818842600513,90.41532105423438,88.41459351719418
2023-09-06,89.041,89.269997,88.904999,89.037003,89.037003,0,89.1295015,89.416529,0.49877126720641896,90.41407153441284,88.41898646558715
2023-09-07,89.179001,89.259003,88.849998,89.179001,89.179001,0,89.108002,89.37967257142857,0.5064794402457461,90.39263145192007,88.36671369093708
2023-09-08,88.858002,89.124001,88.676003,88.858002,88.858002,0,89.0185015,89.274387,0.5302997630956912,90.33498652619139,88.21378747380862
2023-09-11,87.809303,89.093002,87.809303,87.809303,87.809303,0,88.3336525,88.915716,0.5537685151209883,90.02325303024197,87.80817896975803
2023-09-12,89.065002,89.155998,88.689003,89.091003,89.091003,0,88.450153,88.84957342857142,0.48864631430334987,89.82686605717812,87.87228079996471
2023-09-13,89.014999,89.162003,88.873001,89.007004,89.007004,0,89.0490035,88.88618800000002,0.489604561600448,89.86539712320092,87.90697887679912
2023-09-14,88.959999,89.098999,88.392998,88.971001,88.971001,0,88.9890025,88.850331,0.469698349106775,89.78972769821355,87.91093430178644
2023-09-15,88.217003,88.712997,88.217003,88.227997,88.227997,0,88.59949900000001,88.73475871428572,0.5135909095634281,89.76194053341257,87.70757689515887
2023-09-18,87.463799,88.987999,87.463799,88.503998,88.503998,0,88.36599749999999,88.63832971428573,0.4784459511221528,89.59522161653004,87.68143781204142
2023-09-19,88.938004,89.094002,88.836998,88.962997,88.962997,0,88.7334975,88.653329,0.4880302675329457,89.6293895350659,87.6772684649341
2023-09-20,88.795998,88.932999,88.713997,88.791,88.791,0,88.8769985,88.79357142857143,0.3156842030504183,89.42493983467226,88.16220302247059
2023-09-21,88.382004,88.633003,88.185997,88.417999,88.417999,0,88.6044995,88.69742799999999,0.3124695435162945,89.32236708703257,88.0724889129674
2023-09-22,88.278999,88.410004,87.920998,88.277,88.277,0,88.3474995,88.59314171428572,0.31374519689365915,89.22063210807303,87.96565132049841
2023-09-25,87.178596,88.519997,87.178596,88.375,88.375,0,88.326,88.5079987142857,0.272237379876149,89.05247347403801,87.9635239545334
2023-09-26,87.870003,88.25,87.850998,87.862,87.862,0,88.1185,88.45571342857143,0.35694450249098875,89.16960243355341,87.74182442358945
2023-09-27,87.977997,87.977997,87.358002,87.956001,87.956001,0,87.90900049999999,88.37742814285714,0.4018576192439156,89.18114338134497,87.57371290436932
2023-09-28,87.392998,87.860001,87.214996,87.392998,87.392998,0,87.6744995,88.15314257142857,0.4551594910429831,89.06346155351454,87.2428235893426
2023-09-29,87.808998,88.101997,87.738998,87.797997,87.797997,0,87.5954975,88.01128500000002,0.3700050129028106,88.75129502580563,87.2712749741944
